249	2348
250	2332
251	2371
252	2370
253	2390
254	2350
255	2365
256	2368
257	5020
258	5002
259	6704
260	5058
261	5126
262	5143
263	5243
264	4887
265	4117
266	2979
267	2930
268	2934
269	2944
270	2936
271	2925
272	4623
273	2904
274	2965
275	2900
276	2921
277	2904
278	2929
279	2925
280	2919
281	2926
282	2976
283	2929
284	2918
285	4551
286	2954
287	2898
288	3255
289	2906
290	2929
291	2913
292	3020
293	2925
294	2904
295	2910
296	2904
297	2890
298	4612
299	2942
300	2927
301	2904
302	2990
303	2924
304	2911
305	2886
306	2929
307	2933
308	2923
309	2916
310	2901
311	4501
312	2920
313	2998
314	2914
315	2944
316	2925
317	3107
318	2908
319	2951
320	2929
321	5975
322	6181
323	5790
324	7285
325	5896
326	5853
327	6013
328	14011
329	3507
330	3449
331	3538
332	3684
333	3508
334	3523
335	3498
336	3460
337	3530
338	3513
339	3535
340	3496
341	3570
342	3476
343	3937
344	3489
345	3540
346	3518
347	3511
348	3507
349	3486
350	3563
351	3476
352	3490
353	3533
354	3524
355	3497
356	3497
357	3504
358	3478
359	3563
360	3488
361	3495
362	3472
363	3517
364	3521
365	3508
366	3490
367	3499
368	3733
369	3439
370	3476
371	3474
372	3506
373	3480
374	3488
375	3502
376	3475
377	3477
378	3553
379	3465
380	3494
381	3511
382	3463
383	3467
384	3487
385	5333
386	4136
387	4002
388	3987
389	3996
390	4005
391	6593
392	6937
393	6928
394	6818
395	4886
396	3980
397	3997
398	3996
399	4091
400	4020
401	3981
402	3971
403	3999
404	3975
405	3969
406	4001
407	4017
408	4000
409	3957
410	3953
411	3964
412	3970
413	3985
414	3991
415	4009
416	3992
417	4010
418	3987
419	3988
420	3997
421	3959
422	3985
423	3973
424	4054
425	3994
426	3984
427	3993
428	3994
429	4646
430	4019
431	4033
432	3987
433	3993
434	3985
435	4182
436	3990
437	4157
438	4305
439	4302
440	4084
441	3978
442	3985
443	4005
444	3969
445	3986
446	3991
447	4019
448	3966
449	4546
450	4565
451	4577
452	4531
453	4570
454	4520
455	4532
456	4563
457	4557
458	4475
459	4504
460	4508
461	4514
462	4510
463	4502
464	4473
465	4461
466	4509
467	19012
468	4508
469	4493
470	4534
471	4492
472	4539
473	4774
474	4536
475	4694
476	4535
477	4474
478	4501
479	4429
480	4602
481	4480
482	4507
483	4538
484	4652
485	4543
486	4703
487	4516
488	4526
489	4543
490	4586
491	4492
492	4539
493	4497
494	4530
495	4541
496	4477
497	4518
498	4518
499	4566
500	4488
501	4737
502	4572
503	4683
504	4496
505	4550
506	4465
507	4747
508	4522
509	4552
510	4507
511	4494
512	4490
513	5224
514	5181
515	5211
516	5198
517	5167
518	5166
519	5179
520	5203
521	5189
522	5295
523	5168
524	5184
525	5167
526	5204
527	5237
528	5262
529	5202
530	5199
531	5200
532	5177
533	5164
534	5195
535	5183
536	5208
537	5207
538	5302
539	5199
540	5165
541	5248
542	5182
543	5189
544	5190
545	5159
546	5193
547	5211
548	5163
549	5188
550	5154
551	5210
552	5227
553	5164
554	5339
555	5157
556	5169
557	5199
558	5151
559	5162
560	5252
561	5210
562	5174
563	5176
564	5193
565	5172
566	5236
567	5198
568	5210
569	5184
570	5181
571	5159
572	5664
573	5194
574	5181
575	5229
576	5191
577	5782
578	5739
579	5813
580	5757
581	5806
582	5784
583	5795
584	5840
585	5738
586	5725
587	18595
588	6146
589	6199
590	6182
591	6111
592	6096
593	6196
594	5920
595	5763
596	5771
597	5707
598	5702
599	5766
600	5741
601	5685
602	5716
603	5749
604	5738
605	5724
606	5697
607	5738
608	5741
609	5686
610	5764
611	5680
612	5704
613	5708
614	5743
615	5726
616	5755
617	5680
618	5768
619	5694
620	5773
621	5745
622	5706
623	5684
624	5928
625	5695
626	5708
627	5730
628	5723
629	5717
630	5718
631	5733
632	5734
633	5764
634	5647
635	5678
636	5737
637	5689
638	5734
639	5743
640	5969
641	6373
642	6346
643	6388
644	6393
645	6332
646	6356
647	6370
648	6798
649	6410
650	6343
651	6310
652	6338
653	6326
654	6400
655	6356
656	6324
657	6343
658	6312
659	6417
660	6349
661	6376
662	6303
663	6355
664	6347
665	6362
666	6404
667	6289
668	6333
669	6323
670	6409
671	6313
672	6328
673	6335
674	6316
675	6448
676	6318
677	28652
678	6347
679	6318
680	6402
681	6397
682	6435
683	6357
684	6362
685	6355
686	6349
687	6508
688	6354
689	6331
690	6345
691	6368
692	6396
693	6340
694	6371
695	6365
696	6359
697	6447
698	6375
699	6354
700	6554
701	6333
702	6371
703	6346
704	6340
705	6916
706	6937
707	6979
708	6959
709	6863
710	6832
711	6878
712	6936
713	6986
714	7081
715	7024
716	6931
717	6929
718	6874
719	6986
720	6909
721	7270
722	7061
723	6814
724	7107
725	6919
726	6946
727	6909
728	6905
729	6877
730	7422
731	6914
732	6918
733	6908
734	6929
735	6966
736	6858
737	6881
738	6848
739	6910
740	7008
741	6935
742	6875
743	7085
744	6888
745	6978
746	6946
747	6900
748	6920
749	6903
750	6918
751	6908
752	6850
753	6834
754	6922
755	6917
756	6914
757	6908
758	6904
759	6939
760	6880
761	6901
762	6925
763	6833
764	6876
765	8580
766	6882
767	6842
768	7010
769	7536
770	9352
771	7603
772	7758
773	7536
774	7519
775	7525
776	7507
777	7589
778	7535
779	7471
780	9182
781	7633
782	7483
783	7554
784	7522
785	9205
786	7493
787	7491
788	7563
789	8062
790	7520
791	9220
792	7526
793	7522
794	7578
795	7474
796	9069
797	7490
798	7563
799	7571
800	7558
801	9131
802	7559
803	7562
804	7556
805	7469
806	9115
807	7542
808	7510
809	7544
810	7569
811	9130
812	7500
813	7542
814	7488
815	7547
816	7580
817	9004
818	7527
819	7572
820	7543
821	7523
822	9158
823	7577
824	7512
825	7508
826	7532
827	9084
828	7458
829	7466
830	7542
831	7551
832	9176
833	8140
834	8206
835	8197
836	8283
837	9804
838	8259
839	8329
840	8245
841	8234
842	37875
843	8852
844	8753
845	8762
846	8673
847	8602
848	8408
849	8433
850	8459
851	8755
852	8439
853	8620
854	8461
855	8582
856	8497
857	8522
858	8514
859	8511
860	8672
861	8721
862	8184
863	8314
864	8213
865	8185
866	8159
867	8206
868	8171
869	8171
870	8403
871	8184
872	8114
873	8155
874	8136
875	8208
876	8176
877	8249
878	8259
879	8331
880	8271
881	8230
882	8233
883	8244
884	8278
885	8267
886	8137
887	8189
888	8136
889	8408
890	8185
891	8191
892	8246
893	8210
894	8916
895	8354
896	8285
897	8622
898	8721
899	8615
900	8660
901	8593
902	8643
903	9220
904	8675
905	9009
906	8765
907	8603
908	8933
909	9950
910	10074
911	12288
912	8636
913	8749
914	8658
915	8626
916	8678
917	8670
918	8630
919	9116
920	8741
921	8630
922	8627
923	8607
924	8700
925	8659
926	8637
927	8648
928	8745
929	9254
930	9838
931	8765
932	8639
933	8638
934	8649
935	8704
936	8648
937	8630
938	8647
939	8696
940	8755
941	9591
942	8634
943	8742
944	8618
945	8778
946	8699
947	8671
948	9353
949	8656
950	8695
951	8640
952	8650
953	8638
954	8689
955	8595
956	8611
957	8635
958	8702
959	8634
960	8641
961	9451
962	9423
963	9529
964	9431
965	9476
966	10615
967	9300
968	9404
969	9297
970	9392
971	9443
972	9448
973	9321
974	9337
975	9619
976	9303
977	9685
978	9787
979	9601
980	9407
981	9436
982	9439
983	10067
984	9474
985	9346
986	9389
987	17838
988	9999
989	10041
990	9942
991	9967
992	9494
993	9438
994	9393
995	9471
996	9454
997	9594
998	9923
999	9270
1000	9297
1001	9420
1002	9488
1003	9306
1004	9407
1005	9286
1006	9352
1007	9417
1008	9320
1009	9484
1010	9489
1011	9333
1012	10141
1013	9317
1014	9403
1015	9845
1016	9472
1017	9304
1018	9357
1019	9340
1020	9361
1021	9381
1022	9293
1023	9446
1024	9379
1025	10409
1026	9960
1027	9873
1028	9918
1029	9878
1030	9885
1031	9919
1032	10389
1033	9891
1034	9895
1035	9894
1036	9945
1037	9920
1038	9896
1039	9909
1040	9975
1041	9926
1042	9961
1043	10002
1044	9910
1045	9885
1046	9954
1047	9939
1048	10579
1049	9977
1050	9901
1051	9901
1052	9937
1053	9970
1054	9922
1055	9885
1056	9943
1057	9937
1058	9930
1059	9927
1060	9890
1061	9906
1062	9874
1063	9911
1064	10382
1065	9861
1066	9962
1067	12656
1068	9924
1069	10009
1070	9925
1071	9918
1072	9997
1073	9853
1074	9890
1075	9885
1076	9968
1077	9881
1078	9905
1079	9939
1080	10449
1081	9953
1082	10778
1083	9934
1084	9894
1085	10000
1086	9872
1087	9890
1088	9907
1089	10505
1090	10507
1091	10730
1092	10566
1093	10373
1094	10407
1095	11076
1096	10494
1097	10729
1098	10494
1099	10577
1100	10350
1101	10600
1102	10497
1103	10564
1104	10482
1105	10546
1106	12147
1107	10578
1108	10588
1109	10365
1110	10934
1111	10677
1112	10400
1113	10527
1114	12090
1115	10504
1116	10421
1117	12174
1118	10314
1119	10484
1120	10468
1121	12234
1122	10306
1123	10575
1124	11947
1125	11003
1126	10569
1127	10342
1128	12111
1129	10483
1130	10369
1131	10469
1132	12087
1133	10522
1134	10365
1135	12237
1136	10338
1137	10489
1138	10473
1139	12087
1140	10930
1141	10596
1142	10337
1143	12450
1144	10496
1145	10541
1146	11877
1147	10538
1148	10355
1149	10450
1150	12116
1151	10531
1152	10504
1153	12668
1154	11522
1155	11052
1156	11076
1157	12625
1158	11080
1159	10981
1160	12561
1161	11081
1162	11020
1163	11075
1164	12721
1165	11042
1166	11051
1167	11078
1168	13020
1169	11025
1170	11075
1171	12631
1172	11000
1173	11100
1174	11018
1175	12600
1176	22821
1177	34588
1178	35311
1179	31381
1180	31096
1181	29593
1182	31855
1183	28547
1184	28415
1185	29394
1186	26173
1187	26410
1188	26307
1189	28604
1190	23007
1191	24419
1192	27361
1193	23626
1194	23046
1195	22740
1196	25697
1197	22358
1198	21329
1199	24285
1200	21531
1201	21359
1202	21228
1203	23997
1204	20077
1205	20217
1206	22567
1207	20054
1208	19525
1209	19111
1210	21261
1211	19053
1212	18983
1213	39042
1214	26204
1215	26442
1216	26459
1217	27173
1218	26296
1219	26118
1220	25746
1221	24838
1222	23822
1223	23668
1224	23672
1225	23588
1226	22778
1227	22264
1228	22225
1229	22278
1230	21377
1231	21073
1232	20946
1233	21214
1234	21356
1235	19842
1236	19894
1237	19721
1238	19779
1239	19831
1240	18928
1241	19187
1242	18838
1243	19306
1244	19436
1245	17780
1246	17785
1247	17746
1248	18196
1249	17796
1250	18074
1251	17013
1252	17041
1253	16926
1254	17017
1255	17115
1256	17141
1257	16270
1258	16254
1259	16157
1260	16235
1261	16371
1262	16191
1263	15523
1264	15970
1265	15790
1266	15565
1267	15960
1268	15483
1269	14898
1270	14926
1271	15253
1272	14861
1273	15078
1274	15263
1275	14544
1276	14305
1277	14375
1278	14283
1279	14296
1280	14376
1281	15285
1282	14803
1283	14647
1284	14734
1285	14644
1286	14711
1287	14589
1288	14714
1289	14054
1290	14163
1291	14158
1292	14086
1293	14141
1294	14138
1295	14123
1296	13634
1297	13604
1298	13632
1299	13703
1300	13659
1301	13602
1302	13590
1303	13364
1304	13152
1305	13128
1306	13200
1307	13123
1308	13191
1309	13114
1310	13061
1311	12764
1312	12668
1313	12711
1314	12744
1315	12777
1316	12648
1317	12641
1318	12598
1319	12310
1320	12292
1321	12305
1322	12328
1323	12335
1324	12296
1325	12303
1326	12330
1327	12328
1328	12317
1329	12306
1330	12264
1331	12322
1332	12305
1333	12316
1334	12572
1335	12299
1336	12288
1337	12290
1338	12302
1339	12304
1340	12291
1341	12345
1342	12343
1343	12298
1344	12304
1345	13028
1346	12898
1347	13181
1348	13459
1349	13364
1350	13000
1351	12969
1352	12983
1353	12936
1354	12935
1355	13050
1356	13601
1357	12988
1358	13220
1359	12920
1360	12958
1361	12929
1362	13041
1363	13288
1364	12928
1365	13093
1366	12913
1367	12912
1368	12981
1369	13132
1370	12935
1371	12900
1372	13033
1373	13253
1374	12885
1375	12964
1376	12948
1377	13149
1378	12928
1379	13134
1380	12972
1381	12951
1382	13006
1383	13349
1384	12901
1385	13313
1386	12884
1387	12906
1388	13037
1389	13248
1390	12973
1391	12937
1392	12943
1393	12983
1394	12930
1395	13180
1396	12923
1397	12971
1398	12991
1399	13014
1400	13334
1401	12924
1402	13000
1403	12955
1404	12977
1405	13008
1406	13216
1407	12918
1408	12990
1409	13477
1410	13462
1411	13434
1412	13448
1413	13516
1414	13451
1415	13501
1416	13477
1417	13418
1418	13483
1419	13424
1420	13538
1421	13480
1422	22951
1423	13653
1424	13448
1425	13439
1426	14155
1427	13502
1428	13450
1429	13457
1430	13478
1431	13403
1432	13476
1433	13796
1434	13983
1435	13754
1436	13761
1437	13708
1438	13418
1439	13494
1440	13412
1441	13392
1442	13490
1443	13699
1444	13684
1445	13438
1446	13613
1447	13468
1448	13440
1449	13561
1450	13462
1451	13704
1452	13405
1453	13520
1454	13723
1455	13420
1456	13485
1457	13450
1458	13877
1459	13577
1460	13487
1461	13448
1462	13447
1463	13391
1464	13513
1465	13468
1466	13478
1467	13439
1468	13515
1469	13460
1470	13502
1471	13478
1472	13466
1473	13996
1474	14065
1475	13998
1476	13977
1477	14091
1478	13994
1479	14147
1480	13995
1481	14132
1482	13903
1483	14115
1484	14084
1485	13959
1486	14124
1487	14131
1488	13995
1489	14112
1490	13931
1491	14060
1492	14110
1493	13917
1494	14391
1495	13933
1496	14096
1497	13986
1498	14154
1499	14025
1500	14420
1501	14483
1502	14106
1503	13996
1504	14162
1505	14185
1506	13977
1507	14150
1508	14193
1509	14157
1510	13959
1511	14099
1512	14019
1513	14122
1514	13956
1515	14090
1516	14047
1517	14027
1518	14134
1519	13891
1520	14109
1521	14079
1522	13949
1523	14129
1524	13971
1525	14091
1526	13918
1527	14161
1528	13973
1529	13956
1530	14377
1531	13917
1532	14113
1533	14123
1534	14029
1535	14071
1536	14083
1537	14725
1538	14728
1539	14756
1540	14876
1541	14701
1542	14687
1543	14749
1544	14632
1545	14706
1546	14744
1547	14605
1548	14738
1549	14662
1550	14722
1551	14656
1552	14672
1553	14672
1554	14660
1555	14784
1556	14606
1557	14678
1558	14664
1559	14696
1560	14705
1561	14635
1562	14659
1563	14854
1564	15084
1565	14731
1566	14745
1567	14713
1568	14718
1569	14738
1570	14722
1571	14666
1572	14620
1573	15277
1574	14926
1575	14776
1576	14614
1577	14777
1578	14685
1579	14940
1580	14687
1581	14641
1582	14706
1583	14740
1584	14645
1585	14634
1586	14689
1587	14712
1588	14733
1589	14685
1590	14669
1591	14708
1592	14670
1593	14735
1594	14652
1595	14759
1596	41992
1597	56877
1598	54067
1599	50662
1600	50550
1601	48358
1602	47443
1603	47206
1604	42930
1605	43039
1606	40378
1607	39498
1608	38863
1609	36315
1610	36436
1611	35442
1612	33942
1613	33968
1614	32466
1615	31570
1616	31652
1617	29689
1618	29518
1619	29522
1620	28949
1621	27745
1622	28007
1623	27768
1624	27872
1625	27543
1626	26321
1627	26303
1628	26156
1629	25536
1630	24993
1631	24841
1632	24974
1633	24355
1634	23827
1635	23656
1636	23671
1637	23435
1638	22573
1639	22597
1640	22558
1641	22662
1642	21731
1643	21524
1644	21522
1645	21532
1646	21264
1647	20567
1648	20572
1649	20654
1650	20619
1651	20027
1652	20015
1653	19795
1654	19917
1655	19718
1656	19413
1657	18981
1658	19366
1659	19037
1660	19003
1661	18706
1662	16660
1663	16538
1664	16449
1665	18598
1666	19542
1667	18031
1668	17777
1669	17725
1670	17739
1671	17601
1672	17873
1673	17759
1674	17464
1675	17162
1676	17183
1677	16958
1678	17212
1679	17136
1680	16798
1681	16661
1682	16545
1683	16614
1684	16625
1685	16914
1686	17228
1687	17155
1688	17198
1689	17103
1690	17132
1691	17103
1692	17204
1693	17178
1694	17256
1695	17176
1696	17060
1697	17159
1698	17122
1699	17218
1700	17176
1701	17238
1702	16978
1703	17227
1704	17154
1705	16456
1706	16614
1707	16603
1708	16467
1709	16739
1710	16476
1711	16667
1712	17303
1713	16822
1714	16545
1715	16488
1716	23302
1717	16224
1718	16106
1719	16062
1720	15915
1721	16192
1722	15993
1723	16353
1724	15869
1725	16367
1726	16078
1727	15941
1728	16097
1729	16608
1730	16663
1731	16664
1732	16611
1733	16953
1734	16649
1735	16685
1736	16606
1737	44051
1738	58015
1739	30408
1740	30283
1741	26360
1742	24532
1743	24542
1744	24364
1745	23871
1746	23356
1747	23345
1748	23429
1749	23009
1750	22343
1751	22341
1752	22360
1753	22415
1754	21570
1755	21440
1756	21395
1757	21324
1758	21265
1759	20490
1760	20667
1761	21074
1762	20563
1763	20288
1764	19739
1765	19874
1766	19812
1767	19894
1768	19489
1769	19042
1770	19417
1771	19139
1772	19102
1773	18877
1774	18342
1775	18420
1776	18347
1777	18589
1778	18336
1779	17978
1780	17836
1781	17823
1782	17900
1783	17688
1784	17716
1785	17195
1786	17217
1787	17165
1788	17153
1789	17131
1790	17152
1791	17170
1792	17041
1793	17572
1794	28040
1795	17541
1796	17597
1797	17828
1798	17573
1799	17652
1800	17382
1801	17760
1802	17498
1803	17561
1804	17546
1805	17498
1806	17727
1807	17466
1808	17555
1809	17540
1810	17597
1811	17536
1812	17449
1813	17528
1814	17592
1815	17491
1816	17503
1817	18339
1818	17510
1819	17556
1820	17457
1821	17574
1822	17931
1823	17492
1824	17556
1825	17551
1826	17582
1827	17517
1828	17520
1829	17583
1830	17566
1831	17515
1832	17521
1833	17404
1834	17527
1835	17536
1836	17653
1837	17478
1838	17518
1839	17507
1840	17503
1841	17531
1842	17598
1843	17494
1844	17533
1845	17490
1846	17616
1847	17380
1848	17557
1849	17397
1850	17548
1851	17539
1852	17605
1853	17557
1854	17966
1855	17471
1856	17530
1857	18123
1858	18161
1859	18316
1860	18294
1861	18279
1862	18450
1863	18123
1864	18064
1865	17956
1866	18065
1867	18169
1868	27226
1869	59870
1870	69795
1871	64976
1872	63044
1873	59191
1874	55939
1875	55229
1876	51174
1877	50251
1878	47203
1879	46494
1880	43502
1881	43449
1882	40448
1883	39777
1884	39306
1885	37403
1886	37307
1887	37116
1888	35329
1889	35275
1890	35320
1891	33352
1892	33062
1893	33032
1894	31474
1895	30926
1896	31132
1897	29796
1898	30023
1899	29409
1900	28824
1901	28210
1902	28304
1903	28440
1904	26594
1905	26603
1906	26621
1907	26397
1908	25674
1909	25539
1910	25721
1911	25416
1912	24615
1913	24284
1914	24580
1915	24312
1916	23626
1917	23365
1918	23254
1919	23419
1920	22581
1921	22857
1922	23025
1923	22999
1924	22325
1925	22111
1926	22179
1927	21879
1928	21846
1929	21225
1930	21344
1931	21285
1932	21255
1933	20777
1934	20532
1935	20372
1936	20571
1937	20513
1938	20149
1939	19864
1940	19772
1941	19801
1942	19784
1943	19313
1944	19150
1945	19159
1946	19182
1947	19131
1948	18901
1949	18539
1950	18491
1951	18551
1952	18497
1953	18819
1954	18423
1955	18427
1956	18457
1957	18554
1958	18378
1959	18529
1960	18445
1961	18451
1962	18496
1963	18705
1964	18503
1965	18567
1966	18557
1967	18415
1968	18514
1969	18517
1970	18562
1971	18720
1972	18643
1973	18365
1974	18563
1975	18400
1976	18510
1977	18551
1978	18555
1979	18416
1980	18376
1981	18481
1982	18439
1983	18489
1984	18557
1985	19161
1986	19064
1987	19108
1988	19147
1989	19132
1990	19339
1991	43046
1992	74256
1993	68055
1994	66056
1995	61116
1996	59323
1997	56665
1998	54040
1999	51019
2000	49437
2001	49308
2002	45886
2003	45503
2004	45425
2005	42441
2006	42388
2007	40402
2008	39599
2009	39060
2010	37018
2011	36984
2012	37385
2013	35626
2014	35095
2015	34842
2016	33420
2017	33047
2018	32885
2019	31637
2020	31170
2021	31109
2022	30445
2023	29590
2024	29613
2025	29344
2026	28189
2027	28221
2028	28278
2029	27381
2030	26972
2031	27621
2032	26890
2033	25920
2034	25786
2035	25758
2036	25610
2037	24609
2038	24715
2039	24740
2040	24530
2041	23659
2042	23559
2043	23703
2044	23688
2045	22900
2046	22792
2047	22822
2048	22817
2049	23752
2050	22781
2051	22616
2052	22597
2053	22776
2054	22641
2055	22012
2056	22007
2057	21745
2058	21895
2059	21732
2060	20957
2061	21025
2062	21060
2063	21001
2064	20697
2065	20366
2066	20305
2067	20799
2068	20267
2069	20024
2070	19720
2071	19704
2072	19855
2073	19674
2074	20024
2075	19634
2076	19752
2077	19667
2078	19831
2079	20022
2080	19606
2081	19753
2082	19702
2083	19663
2084	19642
2085	19632
2086	19777
2087	19845
2088	19693
2089	19747
2090	19692
2091	19686
2092	19994
2093	19675
2094	19759
2095	19631
2096	19699
2097	19826
2098	19677
2099	20827
2100	19916
2101	19694
2102	19716
2103	19702
2104	19692
2105	20004
2106	55162
2107	76034
2108	72520
2109	67531
2110	61227
2111	61350
2112	56416
2113	57190
2114	54907
2115	52221
2116	50214
2117	48695
2118	46269
2119	45172
2120	43646
2121	42120
2122	42207
2123	39315
2124	39141
2125	38514
2126	36882
2127	37115
2128	36956
2129	35146
2130	35184
2131	34870
2132	33276
2133	33202
2134	33142
2135	31637
2136	31562
2137	31324
2138	31611
2139	30851
2140	30076
2141	29222
2142	28992
2143	28722
2144	28453
2145	27503
2146	27613
2147	27256
2148	26737
2149	26210
2150	26353
2151	26175
2152	25597
2153	25081
2154	25281
2155	25201
2156	24399
2157	24303
2158	24258
2159	24255
2160	23624
2161	23429
2162	23242
2163	25792
2164	22911
2165	22565
2166	22422
2167	22511
2168	22513
2169	22426
2170	22022
2171	21854
2172	21609
2173	22084
2174	21669
2175	21773
2176	21826
2177	22427
2178	22546
2179	22366
2180	22393
2181	22394
2182	22580
2183	22663
2184	22441
2185	22594
2186	22329
2187	22403
2188	22567
2189	22182
2190	21784
2191	21795
2192	21729
2193	21758
2194	21697
2195	21734
2196	21717
2197	21239
2198	20991
2199	21050
2200	21043
2201	20950
2202	21337
2203	20942
2204	21007
2205	20866
2206	21115
2207	20998
2208	21041
2209	21157
2210	21100
2211	21112
2212	21517
2213	20893
2214	32175
2215	21053
2216	21093
2217	21065
2218	20982
2219	21524
2220	21104
2221	21032
2222	21098
2223	20911
2224	21045
2225	20931
2226	21175
2227	20994
2228	20902
2229	21107
2230	20859
2231	21132
2232	21055
2233	20984
2234	21099
2235	21142
2236	21136
2237	20953
2238	21051
2239	21084
2240	20895
2241	22266
2242	21682
2243	21734
2244	21655
2245	21766
2246	21670
2247	21651
2248	21587
2249	21839
2250	22116
2251	21693
2252	21685
2253	21630
2254	21759
2255	21912
2256	21646
2257	21625
2258	21582
2259	21883
2260	21677
2261	21593
2262	21677
2263	21633
2264	21717
2265	22073
2266	21690
2267	21652
2268	21639
2269	22168
2270	21628
2271	21700
2272	21667
2273	21651
2274	21727
2275	22075
2276	21735
2277	21666
2278	21636
2279	21624
2280	21751
2281	21915
2282	21738
2283	21614
2284	21726
2285	21623
2286	21788
2287	21649
2288	21644
2289	21703
2290	21591
2291	21703
2292	21705
2293	21611
2294	21670
2295	21592
2296	21679
2297	21666
2298	22162
2299	21891
2300	21621
2301	21692
2302	21611
2303	21908
2304	22431
2305	22512
2306	22773
2307	22304
2308	22473
2309	22447
2310	22354
2311	22983
2312	22690
2313	22555
2314	22423
2315	22661
2316	60027
2317	57638
2318	57324
2319	53800
2320	54046
2321	51523
2322	49861
2323	48022
2324	45985
2325	46737
2326	44868
2327	44155
2328	43387
2329	40717
2330	40637
2331	41067
2332	39357
2333	38486
2334	38183
2335	37520
2336	36294
2337	35322
2338	34842
2339	34801
2340	33396
2341	33696
2342	32876
2343	31876
2344	31892
2345	31642
2346	30695
2347	30073
2348	29887
2349	29540
2350	29198
2351	28939
2352	29129
2353	28573
2354	27872
2355	27712
2356	28121
2357	27922
2358	26628
2359	26586
2360	26701
2361	26706
2362	26008
2363	25746
2364	25921
2365	24808
2366	24790
2367	25179
2368	25538
2369	25092
2370	24834
2371	24887
2372	24812
2373	24142
2374	23972
2375	23998
2376	23975
2377	23499
2378	23347
2379	23224
2380	23218
2381	23240
2382	23162
2383	23387
2384	23120
2385	23136
2386	23220
2387	23261
2388	23140
2389	23118
2390	23139
2391	23216
2392	23217
2393	23213
2394	23225
2395	23237
2396	23145
2397	23055
2398	23136
2399	23154
2400	23973
2401	23180
2402	23165
2403	23164
2404	23781
2405	23179
2406	23252
2407	23226
2408	23386
2409	23179
2410	23422
2411	24012
2412	38484
2413	24962
2414	23405
2415	23292
2416	23128
2417	23116
2418	23151
2419	23216
2420	23191
2421	23209
2422	24127
2423	23210
2424	23206
2425	23312
2426	23117
2427	23913
2428	23242
2429	23374
2430	23509
2431	23111
2432	23630
2433	23972
2434	23680
2435	23663
2436	23789
2437	23755
2438	23714
2439	23687
2440	23997
2441	23761
2442	23603
2443	23636
2444	23702
2445	23721
2446	24065
2447	24018
2448	23642
2449	23684
2450	23756
2451	23846
2452	24355
2453	23767
2454	23613
2455	23722
2456	23666
2457	23699
2458	23707
2459	23666
2460	23633
2461	23650
2462	23734
2463	23695
2464	23634
2465	23628
2466	23616
2467	23840
2468	23695
2469	23912
2470	23661
2471	23737
2472	23757
2473	23679
2474	23770
2475	23690
2476	23661
2477	23636
2478	23717
2479	23756
2480	23677
2481	23733
2482	23623
2483	23725
2484	23626
2485	23698
2486	23676
2487	23687
2488	23865
2489	23730
2490	43578
2491	91803
2492	83226
2493	76841
2494	73350
2495	68023
2496	66452
2497	63499
2498	62557
2499	58953
